"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2020,"GAAPD0000","Atlanta","","City","GA","Georgia","South Atlantic","DEKALB; FULTON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GAAPD0000","Atlanta","","City","GA","Georgia","South Atlantic","DEKALB; FULTON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0560100","Fayetteville","","City","GA","Georgia","South Atlantic","FAYETTE","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0600700","Fairburn","","City","GA","Georgia","South Atlantic","FULTON","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TNTBI0000","Tennessee Bureau of Investigation","","Other State Agency","TN","Tennessee","East South Central","","South","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2019,"MD0180100","Centreville","","City","MD","Maryland","South Atlantic","QUEEN ANNE'S","South","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,1
2020,"WI0220400","Lancaster","","City","WI","Wisconsin","East North Central","GRANT","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0440200","DeKalb County Police Department","","County","GA","Georgia","South Atlantic","DEKALB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2019,"TX0490000","Cooke","","County","TX","Texas","West South Central","COOKE","South","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"TX1082300","Alton","","City","TX","Texas","West South Central","HIDALGO","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"MN0690600","Duluth","","City","MN","Minnesota","West North Central","ST LOUIS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2020,"NJ0033800","Westampton Township","","City","NJ","New Jersey","Middle Atlantic","BURLINGTON","Northeast","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2020,"NJ0033800","Westampton Township","","City","NJ","New Jersey","Middle Atlantic","BURLINGTON","Northeast","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"MD0030100","Baltimore County Police Department","","County","MD","Maryland","South Atlantic","BALTIMORE","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"MN0480000","Mille Lacs","","County","MN","Minnesota","West North Central","MILLE LACS","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"LA0170200","Baton Rouge","","City","LA","Louisiana","West South Central","EAST BATON ROUGE","South","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2018,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"NC0440000","Haywood","","County","NC","North Carolina","South Atlantic","HAYWOOD","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"NC0440000","Haywood","","County","NC","North Carolina","South Atlantic","HAYWOOD","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2018,"OR0260100","Gresham","","City","OR","Oregon","Pacific","MULTNOMAH","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2015,"OR0260200","Portland","","City","OR","Oregon","Pacific","CLACKAMAS; WASHINGTON; MULTNOMAH","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"TX2430500","Wichita Falls","","City","TX","Texas","West South Central","WICHITA","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"MN0620700","North St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"TX0571500","Irving","","City","TX","Texas","West South Central","DALLAS","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
2019,"TX2200000","Tarrant","","County","TX","Texas","West South Central","TARRANT","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,1,0,0
2018,"MN0660000","Rice","","County","MN","Minnesota","West North Central","RICE","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"ND0300000","Morton","","County","ND","North Dakota","West North Central","MORTON","Midwest","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2019,"AZ0070500","Chandler","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2019,"AZ0071300","Glendale","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"RI0020200","East Greenwich","","City","RI","Rhode Island","New England","KENT","Northeast","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2018,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"HI0020000","Honolulu","","City","HI","Hawaii","Pacific","HONOLULU","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"AZ0072900","Tempe","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2014,"CO0300400","Lakewood","","City","CO","Colorado","Mountain","JEFFERSON","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0849700","Illinois State Police","","State Police","IL","Illinois","East North Central","SANGAMON","Midwest","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0690600","Duluth","","City","MN","Minnesota","West North Central","ST LOUIS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TN0190100","Metropolitan Nashville Police Department","","City","TN","Tennessee","East South Central","DAVIDSON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,1,1
2014,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2014,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,1,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2016,"VA0430100","Henrico County Police Department","","County","VA","Virginia","South Atlantic","HENRICO","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2018,"TX0140700","Temple","","City","TX","Texas","West South Central","BELL","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2019,"TX0140700","Temple","","City","TX","Texas","West South Central","BELL","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"RI0040400","East Providence","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,1
2020,"KY0568000","Louisville Metro","","City","KY","Kentucky","East South Central","JEFFERSON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX2141000","Independent School District:","Rio Grande City","Other","TX","Texas","West South Central","STARR","South","7","Cities under 2,500",82,"Human Trafficking","Involuntary Servitude",2,2,5,0
2018,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TX1650000","Midland","","County","TX","Texas","West South Central","MIDLAND","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX2200000","Tarrant","","County","TX","Texas","West South Central","TARRANT","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",5,0,0,0
2019,"TX0190000","Bowie","","County","TX","Texas","West South Central","BOWIE","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"OH0570000","Montgomery","","County","OH","Ohio","East North Central","MONTGOMERY","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"NC0260000","Cumberland","","County","NC","North Carolina","South Atlantic","CUMBERLAND","South","9B","MSA counties from 25,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"NC0260000","Cumberland","","County","NC","North Carolina","South Atlantic","CUMBERLAND","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2019,"NC0260000","Cumberland","","County","NC","North Carolina","South Atlantic","CUMBERLAND","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"NC0260000","Cumberland","","County","NC","North Carolina","South Atlantic","CUMBERLAND","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0620400","Maplewood","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"MN0190800","Eagan","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2017,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2017,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",5,0,0,0
2018,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
2018,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2019,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",6,0,0,0
2019,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2019,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2019,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2020,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
